student_id,course_count,courses
1f4c5cac-c2dd-44c2-8929-c6f2673525b7,6,14 7 4 20 22 12
1f586e7a-c4cb-4db9-97af-71bd2a40a6bf,5,13 19 11 4 16
1f6b23a4-bf0b-47ed-a3d6-50e0196c9257,6,3 16 14 17 19 1
1fb04a7c-5f56-4cc0-a169-3447728974b8,4,6 11 15 8
1fe04304-5dba-4aa2-8345-54e71e90d834,6,3 21 8 5 16 7
1fef48f6-8764-441b-a5a6-4cd50058e1c0,6,19 4 11 12 9 6
200cb2de-6c08-4217-abce-e7ab9c6f95bf,6,12 5 11 13 18 1
2015e87d-717c-419c-ab62-d51eaf27a004,5,16 9 20 4 14
201cec5c-a109-4a7e-81bd-eb99334584ae,6,15 20 7 12 5 3
202e56e4-78c0-44c0-843c-d05716ed0f06,5,7 17 1 10 6
203bff05-fe61-4ccd-96b5-d60f29d9945b,6,20 18 4 15 17 2
207b1ffa-b70c-4704-a935-691854739dbd,6,5 10 2 12 18 20
20ab61bd-3e22-4028-9e7d-ed9c33777406,6,3 8 13 22 4 18
20b62a7a-3229-417f-9210-381ccd76a14f,3,3 13 5
20bc7ab0-7504-4157-b98b-d16dd971e7de,3,14 22 16
2121318d-2a3e-4837-a7f9-0bdec36223e2,5,11 15 7 17 16
212f9b27-865a-45b5-8d00-6d35f297a6ef,4,11 14 22 8
213b82f7-2fcf-4aba-b126-7d08420dbe97,3,8 12 10
21469568-d95d-43f8-a962-02de3fbbf9c6,6,19 6 21 20 3 13
21bc9a71-d2ae-496e-97ee-11fce7030c3d,4,18 7 10 13
21c0f73f-df74-40c8-a42d-acccafec6d02,4,11 12 17 16
21de134f-a0f8-4693-a184-97b68fe3bdb6,4,8 21 6 5
21e27e14-cfdb-4958-89a5-754fa76cc674,4,10 9 11 13
21f0ce99-2777-4468-b3b5-a88064404f13,4,12 21 1 7
2203c8d3-058d-402e-abc8-174c6b17de0a,4,9 19 8 17
220f1290-fdf1-4873-8d1b-da16d654e6ce,6,8 6 11 19 20 7
22126902-882d-497c-b9d8-66769fec74b0,6,6 4 5 18 14 16
221554f5-3f1c-4cd8-adbe-1a3446d20b58,6,15 5 11 3 6 20
2220f77e-3ed2-4c4a-b51f-18a8e6a0a0af,4,19 5 15 16
2223d58d-e3de-407a-afce-e8bd46e77761,3,5 6 4
2249e486-a655-4879-975a-bdc3f71b20ea,5,13 4 19 10 6
226dc974-f255-45ea-ac14-e5ae13c68c53,4,10 16 7 12
2292dd20-b8a3-4efd-98bc-5289c79e2ba1,4,5 17 6 1
22bb7499-1400-425f-a7f6-d6b279ea831b,3,7 19 6
22c368a1-bd87-4a78-ac2a-615d55d6b376,5,16 11 18 12 4
22cd03ec-09fa-40b2-96ac-c6f42eb5597c,6,18 12 4 11 22 14
22cf4307-6898-40a2-9e4a-184c5348a25b,5,21 12 14 6 19
22e69cdf-e323-4d02-aab5-b025eea5a4ee,4,19 13 14 6
230520ff-8ebe-4627-bc1a-4df45141f634,6,10 20 11 15 18 5
23124076-d332-46d0-b65f-a8727076de71,3,9 16 21
2319091e-c4e1-428a-9cc4-626e0575ece3,6,10 2 8 17 4 14
234ee898-7941-46bd-823e-f82a2591e6df,5,17 3 8 6 21
236015ad-97d6-4804-9ad2-33e411c89905,4,14 9 10 17
236c5851-305c-4d9d-88a0-8bbadcf00e87,6,17 3 13 10 11 8
23a42a66-8519-49ea-a038-57e4f305a3da,5,6 15 21 9 1
23a73ab7-6ef8-4e25-95e9-6a2e873e93b5,5,18 9 16 3 22
23af3a53-5132-43b7-98e6-2b36ca8833b8,3,6 22 17
23c1034e-c635-4ce1-92b9-7ea81c43125f,3,6 3 19
23cbecf2-001c-47d8-b9ba-4ece1dac75d7,4,5 14 11 15
23cd10d0-63ad-4c49-abbc-3e5416429c28,5,18 16 20 13 10
23d1e0e2-6114-499b-bbe0-352a8e38502d,4,22 16 14 17
23ddcbe2-c751-4235-8105-ef8dc3eb7fb9,3,15 10 13
23decdcd-0d03-4007-9fd6-1dc443d0db7a,3,21 8 10
241f49af-6470-49ef-9c03-51ef70534b38,5,8 2 22 4 15
24324b21-0c1a-48e0-861d-0f9bb9e5c0bd,5,12 1 11 10 9
244aacf4-948a-4fb3-90ae-bc7a347fd109,4,3 18 4 9
24647cda-1a89-4b67-ae9f-3a875050a853,5,3 6 10 18 19
2480c53c-7fc8-43aa-9e2b-3f74f952c402,5,13 9 8 22 16
2482da28-af1c-4510-bdf0-5291591acb57,3,19 6 13
24df7387-c49b-4455-9fe7-ed674a06b755,3,2 15 4
24e45715-d53c-4931-baf8-d75930b88488,3,2 7 8
24e69b56-0f20-4bf0-b7f0-2072eb4cca85,6,6 16 15 9 8 19
24e8c60f-d52e-47c5-89d3-9817549573a3,3,21 14 16
24fd2187-9b7b-434f-9917-c17345e41fde,6,20 16 10 2 8 22
251d0c3e-8cf4-40b4-b196-4891cedddc12,5,14 1 15 9 12
251fa40d-d742-4600-abbd-d01007477f7f,6,22 4 18 1 3 2
25211060-9161-4a0a-940f-ad2038ea5947,6,11 20 10 19 5 12
252186bc-aed0-481e-b2e8-149b14be0eb4,5,12 8 9 15 2
253a1fdb-9b24-41cb-bd96-3c25063a7991,3,14 5 9
25419070-1e94-411d-b7f1-04b4df51fc15,4,20 18 1 13
256e8b89-8ca4-46fb-836b-d63099ed0784,5,3 8 9 5 13
2594ff68-101a-4005-bec4-5c95af07133e,4,20 7 10 22
25a4a81a-8a79-4591-a8b4-0214a7517aae,5,13 19 2 16 1
25ba3490-f9c1-44fe-a947-0459aadf3c2a,4,15 7 14 16
25bb7e1a-0663-4e95-af46-b61ef001a09c,3,20 22 9
25e4bbf1-2fbe-4b3c-94f1-7ca1e088c786,4,9 7 13 10
25f58e01-173c-4466-a940-832b0d897eb8,4,7 18 17 9
261d6875-014e-43f1-8c03-520f6ebff011,4,19 20 15 21
26216388-d616-41e2-9f10-8a522cba9785,6,12 11 20 14 8 2
263878bf-1bd2-413f-81f5-713e37458c30,6,1 3 11 19 12 21
2643d9a5-b187-4c23-bcc3-1f768513a0d0,4,11 7 22 9
2647044a-d351-47b3-ba56-82ebfd23aa77,5,3 7 16 19 21
266357a1-2140-429f-b3e9-e03cb208272b,6,18 6 17 2 13 9
26655210-75ad-4bc3-86a1-81d7fff02041,6,17 13 8 19 12 14
2672a710-91ec-4d20-8d0d-4a98f8938115,5,8 22 21 13 14
26871c76-863c-495f-acc9-8a023d4c9ae4,3,2 5 11
26ae70e6-2bbd-4808-8610-e3989b984152,3,20 18 3
26c4b1de-9269-4912-a609-52c48e46adaf,4,19 9 1 11
26d12a7f-c1f5-47b3-80b8-dc5b7ace2048,5,5 15 9 1 6
26deb271-e105-4c50-864f-5257527f04e5,3,9 21 17
26dfb1c1-fbcc-4662-8d33-8133a8f25d5d,5,14 13 2 19 7
26e795d4-325e-4ca3-b9d3-6ac143a04559,4,1 14 18 12
26ff36dc-7dac-4eb1-b429-d4b4d605ae30,3,14 19 16
270e971f-49a3-4bb8-b6f9-74b662690460,5,14 16 10 22 13
2713b40c-1004-45f5-9995-dc0640e8684e,4,6 1 20 4
27146ff1-1c9f-4b17-ab6b-dd78ef68d3f9,4,20 10 5 22
272a60c8-637a-4849-966f-207747aab561,6,16 9 19 13 2 7
27337df4-451f-4df7-9697-df8feaa63c69,6,8 19 14 9 4 16
273949ea-1fc9-49cc-af9c-5084aeead47d,4,9 18 2 8
27410bdd-4002-4218-9453-e8eeb7893e3b,6,8 21 20 22 2 11
2748e082-b9dc-4c7f-a46b-64ddf50c12b4,5,10 19 9 17 22
2753c8cd-de82-4b27-b3f7-a44258ec852b,6,5 17 19 1 6 7
2753fc80-5af0-44aa-9073-0aef5f548b25,5,22 14 11 13 10
2779b946-41fb-47b4-912f-ff6e005c1792,3,11 18 21
278dd1d8-b7e8-4027-8e94-22a0825e2594,4,6 22 3 9
27b11112-0530-47df-a7a1-0c8df9ffd8b5,3,13 10 20
27d12b78-d1bb-45a3-b1f5-a8bb719db109,4,13 2 10 6
27ed21cd-6ad9-4f46-9b4a-e9e28f9ee9c1,5,9 2 17 8 18
27f88f6b-fb4f-4304-9bab-476ba86e7eb4,6,10 17 9 14 16 18
28026311-9d85-4ea4-b2b9-da3f4f8215d7,5,8 19 14 6 22
280ee0f4-febf-4930-871c-c8247bba9a87,3,11 14 9
280f0484-bcc9-4ffd-8d43-2d0d52c4da3e,3,21 13 1
281a0188-48a7-46a8-9633-e69585a58df3,5,9 4 18 3 12
2839e978-fff8-4661-8781-62dfabc156fe,5,8 22 14 4 6
283c27f1-f60f-44fc-8bc4-4dcfdf4345ce,6,13 21 18 14 8 20
285bdc9c-f6d3-42d8-9a52-1539719c0f18,6,1 9 14 8 7 18
2875ab9f-ade8-49a0-a406-ca8f6dd1206e,4,1 22 21 8
2883f5ea-e567-4ece-b191-47b937dd947f,4,20 22 14 11
288fee6f-e27b-4157-ae75-73b202ec2166,4,14 10 9 2
289a512a-9bf9-4b76-9575-3508ee6eee51,4,7 16 19 8
289ea6ff-9521-42ea-9827-299053c87de6,4,17 9 15 3
28af443e-b228-4d33-b810-63ce4a792de0,6,15 10 13 17 19 14
28b664c1-a045-4ebf-a0ea-4e0c90c4d543,3,16 5 11
28bb3c25-de48-4a29-9180-cd45a42d2605,4,20 9 22 5
28e23f41-5e74-40b8-83a2-35a23ce51749,3,19 5 3
28ec2c8e-d70e-409b-9632-281bc035d94f,3,22 5 15
28fdeda3-3811-499b-931d-96ec2ba063ae,5,10 9 12 17 16
290647ab-3eda-45a7-b871-b73bb0495e03,3,21 17 7
2935f5f5-a9ae-4ac3-b299-3a26c8d967a3,6,16 6 10 2 1 20
2945755c-7c43-4233-b901-d042f1783b33,5,19 3 4 6 8
29590eb1-31fa-4bd6-8363-d3ccf6f97419,3,21 3 8
295e7de0-6283-4779-89ea-90bece735d16,5,15 17 4 8 3
29732346-c6c3-4b17-a68e-dd957fb25e36,4,20 11 8 21
297337be-3af5-4a49-b30a-f8c6f5021449,6,11 4 12 13 5 16
299388c7-bced-4ce0-bcfb-31aa8986d9f4,3,10 16 14
29c3c34c-1f95-4a98-96c6-3efc82fe05a7,5,17 3 9 18 2
29e6355e-8e9f-48ea-ac1f-a50d42386d4b,3,14 15 3
2a092434-d399-4393-9824-dfc74757eadf,5,15 13 19 16 8
2a167b44-6e00-40ca-bcbb-775ee073d3aa,6,11 12 2 8 15 22
2a230fce-fcfe-4788-896a-17a03d300832,5,20 14 17 21 10
2a398448-22bf-47e5-8a3d-c35b191fc560,4,22 13 6 5
2a5efbe7-e711-4e89-a172-68af76bced8e,6,5 19 16 11 17 12
2aa0aac7-66ee-4ab1-93a2-38d6b395b63a,4,12 15 20 22
2ae95fa4-b5a5-4c47-ae7e-5098303cc7af,5,4 1 2 13 15
2b01d9c0-1796-46d7-a033-5b1db5807521,6,10 20 13 15 8 16
2b0d31b4-8ca5-42d4-aece-bc50b6c6117e,5,2 5 4 22 8
2b1baea7-e39a-4901-921b-c046865166a7,4,12 17 20 5
2b2ddd33-3d20-4609-855a-764807d4e5f1,5,19 16 11 2 4
2b593c90-b756-4529-849e-ae0c2fbd3748,3,7 9 6
2b73b664-3f93-4620-97e3-d3a369310a59,5,18 16 14 6 8
2b878be1-8b57-43e1-b17a-1151d0d03fe8,6,5 15 13 18 6 21
2b8a9860-8cb1-4037-9f60-6f61690f8c5d,3,1 22 7
2b8b592b-c9ad-46ee-94ad-61983154da60,5,14 7 20 18 13
2b970bd8-9590-46cf-909a-45d4b3a21266,4,3 22 1 9
2bb32003-a963-4580-89b6-b9e1b457857e,3,8 4 18
2bba4dda-71aa-4097-8733-e1ca3db6347b,5,3 10 19 21 15
2bceffc9-0aeb-433b-b36a-f1c2ced2f41a,5,13 12 22 19 7
2c0b4d1b-8b5a-477e-a2c4-86843e978ae7,4,14 8 19 5
2c464fc9-8f15-47f7-a687-eddef1fcc1e3,5,9 3 12 22 21
2c520ad8-0155-46d3-a715-25cec2abaead,6,15 10 19 5 21 6
2c5c1be4-024a-4997-a637-87ccb119be07,4,10 2 5 13
2c83aa87-9c7b-4bb0-afa3-c7bcedf7e011,5,22 6 18 20 15
2ca410ce-f79a-4cf0-a0cc-337c62b24ceb,6,22 19 21 17 11 9
2cc8a77c-553c-4019-9e8d-5510b30c0c81,3,8 15 17
2ccb3208-e4cc-4e8a-81d8-58939c2c4ac4,6,21 20 3 17 1 12
2cedc16f-1f48-41c4-b406-5fe09e7b89aa,3,2 11 10
2d061bd6-6a91-44db-a494-50125dc1b23c,6,9 5 17 14 1 10
2d082002-4006-4f01-be08-b638fc8661ce,3,17 9 18
2d4996aa-6932-4d6c-9675-a9f8ae3695e3,6,17 21 12 10 18 5
2d87b467-ebce-47a6-af8a-47899d4b99dd,5,3 5 2 15 10
2dc3d95d-757d-484a-b71c-ddab02dcb8c7,3,22 7 11
2dc7090b-ae72-4d81-bd77-06f7e14f816c,3,10 14 11
2dee8dff-8408-4f49-9c5c-a81a86cee951,6,1 18 8 7 4 17
2e0aa321-59dd-45b4-a4c4-1cf36cbcd5c3,4,22 5 15 18
2e41a744-e627-4c0a-a85c-86f3c9d26277,5,2 17 6 3 10
2e5708dd-08ca-4abb-be4f-12ae2cec5863,3,20 14 13
2e5dedd6-b705-49a2-a975-b8ecea5a2462,3,20 8 3
2e821f22-904f-4bd8-b788-a9e4175c758e,3,1 10 2
2e878294-949f-4428-abd7-a14c0cb1df68,4,22 1 20 12
2e9d80b9-55a7-47f3-9b3c-197a8c6249f8,6,17 21 2 7 10 15
2ea519a0-9a0e-4e9a-82ba-6bc688729bee,5,3 16 5 17 20
2ea6aa8a-a120-4c71-b541-f0980915c0bf,5,12 9 8 20 7
2eaa1be0-0a8f-4647-b50b-12dfa790235f,5,9 16 21 15 6
2eb9aeee-b98a-47ba-a928-8930c47e13cf,4,14 12 21 22
2ebcc3e5-3c64-4ad5-ab8d-7bfae297db54,5,2 5 22 19 20
2ec737fa-a96e-4ec7-b9fc-235df87d3658,5,21 20 12 19 7
2ed25202-b01b-40f0-9e47-09d310ff5950,3,5 12 17
2eeee264-27ad-4b27-9bf1-7676e663bf1f,3,10 16 4
2efd64b3-4944-491f-8c8c-cfcbdbcf04b8,6,9 1 19 2 16 10
2f1f5e65-31ec-4db7-a58f-54e62f3e3be0,3,20 11 5
2f3055f5-9579-404b-9100-08575f38dbfd,5,1 14 16 4 12
2f430148-b59d-4fde-9b42-14e61271d106,5,21 2 10 15 14
2f6463ee-8e04-407d-96d2-3f4b5c1035d1,4,12 3 8 6
2f662aa8-c73c-4eb3-82e1-5af5128f3e86,5,2 3 9 4 18
2f908b70-ecb7-4842-9c52-aa7ab0c3dbba,5,16 4 8 14 15
2fa61010-bb18-4a7b-98f9-347daece4012,6,14 1 10 9 7 5
2facd9b7-5ed9-4e51-90bd-629e3f4286d1,3,1 9 8
2fd2ca74-87d4-42d4-b596-baecc5f2e81e,4,21 2 19 18
2fdcfc5c-1ff5-46c4-ab2e-f43795abfe05,6,19 11 2 18 8 20
2fde2462-f6e4-466f-af37-8b1b2f7818c8,3,8 2 13
2fee8675-6bd8-464e-82fc-0a50ef8f0f0a,6,6 15 4 16 18 8
30206f26-b4db-4d1a-b8ce-d0fa96f4e0c0,4,14 4 18 20
3027e46c-b745-4d92-a685-2952bb236144,4,1 19 16 9
304ba015-0112-4fa4-ab9f-935a0f1e0c8c,4,1 2 19 16
305bb15d-0c9d-4bea-a9ab-660e0ff8e8d5,5,3 19 1 8 14
307de027-c405-4a2a-84ff-a9b96da9a30c,4,13 14 4 5
308ca402-36a0-4d48-bdb7-6bbc99235600,4,3 20 4 1
308d9236-b457-4a03-b9cf-5c5ba2d4e032,4,15 8 11 9
30a46b7b-de6e-459f-a268-03e5f4551fa7,6,21 12 2 13 14 8
30bfc3d7-b530-4e5d-848a-50ed0865cf3f,3,4 20 7
30ca4078-eb71-4859-b072-54cd863c5803,5,17 15 16 2 10
30ca7c82-225d-475c-8d64-edbae1d2ce7f,4,3 21 13 10
30dd3018-25d3-4928-9f51-d277d409debf,4,5 10 2 13
30dde7bd-1656-49a0-b186-d7a1490331ad,5,5 11 14 12 22
30f1b6ed-8f4c-4314-aad1-bd7d3e7a5a39,3,2 21 8
30f21811-1a78-4d35-844f-3d6292189a9b,6,20 4 16 14 13 11
30f472a2-6049-4ed0-9c0d-577b1cc43ec0,5,6 19 21 10 16
30fb59aa-486e-4798-9c6b-f7afa0afa5c4,6,21 19 13 9 12 22
310f5761-8271-46ed-a469-367b812d113f,6,12 15 22 10 5 16
311ac57e-1bb8-48a7-b1eb-f8121d66fd8e,5,22 13 5 4 7
31c5a385-c423-4e68-ad2f-a995e6fa621b,4,22 10 14 11
31cae050-041d-4767-979a-a37b236ac5ec,3,13 15 2
31d66956-5a09-421a-b7f6-4506d27b4ebf,6,16 4 1 8 6 10
31f2fee4-19da-41c7-ba31-af3881b11047,4,16 3 10 22
3241caa7-3cbf-4163-8eb3-8da01028e539,4,3 6 12 5
32643a84-1df9-446b-94ab-10a574c31d02,5,4 3 8 6 11
326c5cb8-a3b9-4a4d-b467-8e5ed871c7f0,3,12 19 5
326d6071-13eb-48e3-a1ff-81eeb3c68d63,5,10 16 13 5 14
3290d706-7854-47ad-8bc7-84a601aaf04c,4,4 9 8 2
32a205e3-6569-46c1-809d-c19b43ec3738,4,1 10 15 22
32bb6053-fc01-4d04-a2e6-ef2272d414e9,3,7 11 5
32f1460f-a91c-481f-abff-daeaf678aa2b,3,6 2 1
32f49be6-8ab4-4e1e-b768-d18b4a3df0b5,3,3 7 21
3312cfee-c82c-45a1-adae-1b240f309d72,4,7 12 14 16
3357f920-4632-45e1-b642-7cf429af20d7,4,4 15 6 8
335bdd0c-0a88-4be5-a5a8-626548dc4ea3,5,9 11 12 13 3
3364abd3-775a-49eb-8272-04d63415f550,5,21 6 1 18 19
336eea73-56f5-4768-b13b-026e3781cc11,6,16 9 4 18 14 12
33ac010e-f7e7-4ebc-bcb7-58124dd75fde,5,15 14 11 2 9
33bd73bf-fbf3-4c9a-8431-b90e54b0eb86,6,3 1 14 9 20 6
34031174-9d01-4513-b2fa-60f2921c1142,3,8 15 6
340e69aa-7339-4370-a9c8-0199da04c516,6,11 20 8 19 18 7
34109724-500c-4f56-a505-bc2a22cc72ae,4,19 5 21 17
341ea0c1-1a30-4478-b7e2-e62b6e9d6682,3,11 14 5
34378bb1-117e-4e09-8d11-73279633d3f3,5,19 9 1 20 16
3443bee1-5ca9-45a1-a6ec-617c12475a6c,4,2 6 9 17
34501a17-ab33-4938-8b01-f3926bd1e704,3,4 22 12
3450d739-8ebd-43ee-933a-b2790b149f4d,3,15 10 2
3459f5c9-db09-4ec4-b30a-e4e7fb087136,5,18 12 15 21 4
34b71cb8-0448-47e0-873d-467afd53d581,6,9 3 4 20 18 6
34bc89de-13da-41a8-b5bb-3852318f4a66,4,3 21 19 10
34d665eb-3574-43c1-a24b-f9957356eef4,4,19 10 7 18
34e53d42-3b80-423b-bce7-35d51d77a7a3,4,12 19 1 21
3533c238-bcde-4e7f-9366-fdd91df76dec,6,18 22 19 7 14 6
35340ba1-fee1-4d51-adb3-3283f0651fe6,5,13 1 4 6 11
35432a78-6bf4-49e3-95e8-3ba7092e1cd7,3,11 20 13
354baf71-73b7-41a7-9c6d-2313e2d736d1,6,22 12 15 4 19 8
354d9ef9-4b3d-45bb-9a09-661e68e35c80,4,6 2 14 9
3553953a-e3fc-4d67-853a-c4c8b716e7cf,5,5 18 21 19 6
35bf7f5d-b581-4297-bfdb-79ff7ed6b1cb,6,4 8 7 22 12 11
35ce5326-beea-4214-bb5d-0daa92b046fa,6,15 16 4 5 20 12
35ea33a1-a41b-4f1e-bcef-21ad9e356c13,5,14 6 18 9 4
35f17aa3-b6fd-4bc4-a861-cd3ef972d501,6,18 22 3 10 7 12
360f5dd6-1d23-4641-a5d3-61735088f555,3,15 14 21
3617c814-665a-4c27-a8ef-9bb467925884,3,22 2 7
3628fea8-1b52-4000-a96d-fdcb82508641,3,14 3 10
3658c4be-3b90-47d4-b664-59a8ead8df8d,4,17 6 8 9
36630481-8344-41bc-93f7-0ceb32b3ee34,5,3 8 4 13 9
3698e8bb-c5cf-4a35-902e-0a5b190d36b4,5,12 13 1 16 14
36a9fef9-4d1d-43d9-8af7-2d3d1f162ac5,5,2 4 1 11 21
36d37b3d-086f-4a8a-8d93-8fa605a6fa10,3,1 10 4
36e42e8c-d66b-423c-94af-d069d75c100a,6,22 11 5 1 16 10
36efbd58-3fd8-4ecf-a29b-1fe0df1e69ae,3,14 17 18
36f12183-2f21-4039-9644-7fbece91482a,3,16 17 5
36f5de44-1b3e-413f-9085-37e466d40eb1,5,9 4 5 3 6
36fe94bb-5ba7-457a-b7fe-bfb02cb41730,4,3 7 14 11
36ff4058-6dd4-4c0c-a919-7c92fe80ec41,5,13 11 10 15 5
37055987-14dd-4eaa-a7d3-fc4e8a30b991,5,21 14 7 9 4
373d3bda-1474-491e-a7cf-917f35693810,4,13 8 4 5
374c2bf7-45b6-4ee0-9767-4a96c133dae3,5,15 21 6 22 4
374e71b5-fe9f-486e-a177-a41f566db9f0,5,13 9 6 1 11
3787f79a-63c4-4cf0-a9df-dc9a348a13af,3,12 9 21
37a77519-bf95-4b97-8298-af36354d9d8b,3,8 18 21
37b2da1c-3909-44b9-a7e1-26db91c4c310,4,21 4 15 13
37b4c613-2e4a-4db0-a4eb-1365305a1af7,4,16 17 13 4
37e54aa7-b0c2-463d-acdf-f2ea42b7426c,6,9 2 22 3 5 1
37e7eea6-55f0-46e6-87ae-8a276a2705ae,3,10 15 21
3806ca75-2a27-4f83-a860-95022041c68a,6,13 5 1 4 17 9
3807aae9-76b8-457d-8ea6-2a74c0aea442,5,8 5 11 13 22
38359441-b2cd-471a-8442-12d890524996,3,11 17 21
38441432-80e4-4106-9fec-e6e74abdc8cc,3,22 18 7
384bb8aa-20ed-4f65-ad4b-84dabe4dd5da,3,16 20 14
3861a62d-510f-46bd-8761-736e3e0738e3,4,16 13 22 10
387d8ed7-2af7-4543-9e1b-930afe1593cc,5,12 15 2 21 8
38a66909-caa3-4308-b61d-3e155497aba7,5,2 15 21 1 3
38ca7bf9-427f-48f0-b63d-033ca73c1603,4,9 21 14 17
38cae359-a983-45a7-bb61-168e2660ab4f,3,10 4 5
38d6e438-176b-45b3-bab0-1bd71263447e,4,7 13 6 22
38f78977-bb21-47ba-887d-1659d3eda5e3,3,11 8 16
390216c3-ba5c-4950-b0d2-a1dc07d12cf1,4,20 1 9 5
3903f66b-8024-4f76-b98c-eae627188b26,6,5 10 13 14 12 16
3904bb98-5e55-47d3-87d9-30be9b6dcb82,4,17 16 3 2
39067d42-c0e0-48fc-93d9-a99707b4e2e4,3,4 22 14
39381315-b0da-4129-a2a3-bb2555f9ec11,4,15 3 9 11
395a352c-2a60-4a4c-b2e7-261a3fee11db,5,22 18 6 3 15
395af171-cf7c-4b0f-9b9b-074f909b63fd,6,22 9 12 4 1 10
397dc9bd-7128-46aa-b79b-90321ba2f7f9,5,22 16 1 13 2
399b11ae-7bc1-4137-a9d4-c59cb8acedd9,3,19 1 21
39a18605-636c-4766-98b6-391117a87047,5,6 10 12 14 1
39efa520-7963-460d-9259-290171cfd928,6,8 19 1 13 22 15
39f0b467-1592-4700-b695-d088b034bfae,5,15 22 14 16 20
39fdc8de-af6a-452e-8b2d-93bc588a6483,5,6 7 13 20 22
39fef065-abc2-49ae-a1a1-a1241a30aeaf,4,16 17 22 18
3a04c261-31bb-4632-a8d1-ab9f940a8c34,4,21 14 9 12
3a23d297-41ac-4832-9277-c85ce05af6f8,6,6 21 14 13 7 8
3a50d1ac-baff-4215-ae1e-1b19dd5985ba,3,8 3 20
3a55721a-b146-4bf4-9528-597b9e2a4f16,6,18 22 17 16 3 20
3a582f33-47e6-48ba-9473-1e9716671fab,6,5 9 4 11 2 22
3a7c5fb7-908e-4eeb-8e74-e6eec90eaaa3,3,4 8 12
3a8b929c-1e2a-4724-844b-92e94dc2f2db,6,17 10 21 9 18 8
3a970466-086a-4341-ac3e-82fca0099d8f,6,9 21 1 2 11 14
3a9b8302-d5c8-4409-9fc4-0959ff3cfa0a,4,12 9 7 17
3a9baa07-4b66-434a-8fb6-444dcbfb4d08,6,21 20 19 2 16 22
3aa0dc39-790d-4299-9152-f89ad0a8e286,6,17 12 1 21 10 6
3aa0fee6-cb47-41d7-973e-8057e6ea0225,3,14 12 7
3ab092d1-8cc1-4602-aeb6-078e745ea7b3,3,16 8 11
3ac82cc0-4157-4215-afbe-26629da7c1e1,5,6 15 18 1 20
3acfbd87-1359-4b94-b8fc-8eef9bb24a70,4,10 20 19 15
3af01804-6c47-4b04-a4bc-a254f239aed4,3,21 7 14
3af5751b-482f-4dda-9a56-54a2da6ae2f4,6,1 6 4 14 9 16
3afaf88e-63a2-4bfb-9c7b-670f4da15109,3,11 12 18
3b02640d-0a65-41dc-8289-24febf1a4508,6,14 5 1 10 15 4
3b0a7b71-387e-470e-8b0c-a5fb68049d57,6,21 9 5 7 4 20
3b32fd79-96e7-4d5d-b767-b0ad785d5b25,6,8 13 6 20 14 21
3b4052d4-887b-4b5b-8c21-e4af4787dbfd,6,2 7 5 22 8 6
3b565dac-b95e-4630-8d84-28b9923eca0b,5,6 18 20 14 13
3b5a4278-64bf-4e86-b4f6-a0c340546f65,4,5 16 11 20
3b830e94-6495-4577-b3f8-c1bde1012c01,5,5 21 10 20 18
3b921647-d630-40a2-ac92-a44956423e54,4,22 16 14 2
3b9e2965-4f92-44d6-8622-3e3bac650316,4,11 8 14 9
3bac5787-d9d1-4aae-8605-d321f50f5cdd,3,19 10 21
3bbb240e-cb29-4451-8374-0c864a988148,6,2 3 22 8 19 1
3bd16739-2ba1-4e3f-9f88-805c40d71203,6,17 21 4 11 6 8
3bf4c2ff-d37f-48ce-8d6b-bfec13868903,3,13 18 11
3c11631b-7ce5-4316-aa8d-b1a976dba5b6,4,13 18 10 21
3c18e6e0-31f2-487e-93a6-3a8848a8081a,4,1 19 17 6
3c21741f-cb0b-4fe1-8b78-2041a66151ac,4,6 8 4 2
3c242ea7-c53c-454e-93b8-3ad1ae67e425,5,2 21 12 8 22
3c250263-45fc-4f26-80dc-9959101015e7,5,14 18 22 16 5
3c2cee83-56b9-4cb3-9775-f0a6f1f2b503,6,3 4 5 20 7 18
3c399e71-cc8e-4f4d-81f0-d043de16e98e,3,14 18 1
3c50f71b-2604-4008-9e77-a2cde213ebb0,6,10 9 20 5 11 3
3c67272e-2ede-43d9-b202-308145fe546f,3,5 11 19
3c89c7a5-d039-42a9-8e6c-21e42340a1c3,5,16 4 15 11 3
3c8d52b0-ae3f-4b7f-830c-48b85f48e2dd,5,9 6 15 1 2
3c9ac523-6a41-41bf-a173-a25a1cc18348,5,5 4 3 22 16
3ca863b0-0045-4787-99a3-31c4c66cd91d,6,9 22 6 3 5 19
3caa7ed5-9e5e-43d9-a580-c13dfdf59904,6,3 8 13 15 22 12
3ce574c4-10c8-45ed-99f8-6ecade4f7766,6,18 15 13 12 8 6
3cf9be29-6b3f-4fad-8492-d03c919c4c8b,6,12 14 1 17 22 4
3cfd2194-e3c4-48ab-9857-89ee38146241,3,9 15 8
3cff8bb5-81cb-479d-a6a6-3bd7764c0029,5,5 6 9 3 10
3d00c825-0490-4cdc-ad2a-46f2815347b6,6,11 17 12 15 20 14
3d21bf72-9888-4386-9014-4228b983e588,4,1 13 15 18
3d5d3c5a-9984-4ff7-8d7f-bd159d840d38,6,15 6 10 12 5 17
3d5ddb83-a96b-48b2-a693-db9e336fd14f,3,11 13 9
3d75ceaa-32e7-4ba3-b16f-255bff0936a8,5,18 12 17 13 6
3d765435-77d4-4796-bba1-b53f6d8a33b7,6,2 5 1 16 22 4
